정류소 Y좌표,정류소 X좌표,정류소ID,정류소명,정류소번호,정류소순번,노선ID,가장 가까운 복지시설,최단거리_km
36.81993963,127.15977408,CAB285000707,대림한숲아파트,707,5,CAB285000041,편의시설지원센터,1.1175509717612173
36.8190148,127.1565574,CAB285000686,종합터미널,686,6,CAB285000041,편의시설지원센터,0.9677026287117692
36.81732914,127.1528389,CAB285000683,신안파출소,683,7,CAB285000041,편의시설지원센터,0.8332825070750096
36.81402564,127.15290442,CAB285000681,천안초등학교,681,8,CAB285000041,편의시설지원센터,0.5031644062226961
36.81124416,127.15269708,CAB285000679,천안역 필하우스 에듀시티,679,9,CAB285000041,편의시설지원센터,0.32377186482616005
36.80854059,127.15239489,CAB285000877,청소년수련관,877,10,CAB285000041,편의시설지원센터,0.3880047558602989
36.8055523,127.1522197,CAB285000669,버들육거리,669,11,CAB285000041,천안시장애인희망일터,0.32464107379718127
36.80334529,127.15268173,CAB285000672,청과시장,672,12,CAB285000041,천안시장애인희망일터,0.07767148313124733
36.79952316,127.15337379,CAB285000674,농협원성점,674,13,CAB285000041,천안시장애인희망일터,0.3542415933365624
36.79842431,127.15623941,CAB285000876,우성VIP 아파트,876,14,CAB285000041,천안시장애인희망일터,0.5703280031446384
36.79862631,127.16063078,CAB285001036,충무로사거리,1036,15,CAB285000041,휴브릿지주간보호센터,0.7679077542037245
36.79874294,127.16341241,CAB285001992,홈플러스,1992,16,CAB285000041,휴브릿지주간보호센터,0.7670447496616037
36.79226235,127.16454777,CAB285000747,신성미소지움아파트,747,17,CAB285000041,휴브릿지주간보호센터,0.18746155200814452
36.7863024,127.1648077,CAB285001950,천안박물관,1950,18,CAB285000041,천안시종합사회복지관 부설 주간보호센터,0.5683312501199338
36.7836693,127.16506593,CAB285000750,원삼거리,750,19,CAB285000041,천안시종합사회복지관 부설 주간보호센터,0.28478342948772295
36.78195,127.164126,CAB285002104,청삼교차로,2104,20,CAB285000041,천안시종합사회복지관 부설 주간보호센터,0.08116351043935746
36.781489,127.156786,CAB285071925,청당2공원,71925,21,CAB285000041,천안시종합사회복지관 부설 주간보호센터,0.6548209530744225
36.781636,127.1530338,CAB285071639,청당초등학교입구,71639,22,CAB285000041,천안시종합사회복지관 부설 주간보호센터,0.9893853515413803
36.78122795,127.15629407,CAB285002226,천안우리병원,2226,23,CAB285000041,천안시종합사회복지관 부설 주간보호센터,0.6979503935309478
36.779139,127.158503,CAB285071809,청당벽산블루밍,71809,24,CAB285000041,천안시누리별장애인종합복지관,0.523288416331504
36.778263,127.155778,CAB285071811,청당벽산블루밍 남문,71811,25,CAB285000041,천안시누리별장애인종합복지관,0.7842195050961778
36.779195,127.150317,CAB285071813,"청당한양수자인블루시티,청당서희스타힐스",71813,26,CAB285000041,천안시누리별장애인종합복지관,1.2378956037581095
36.77680462,127.14330408,CAB285002127,청당2통(새텃마을),2127,27,CAB285000041,천안시누리별장애인종합복지관,1.899288871732742
36.771989,127.14278,CAB285071807,구룡호두광장,71807,28,CAB285000041,천안시누리별장애인종합복지관,2.1243989617367016
36.7665616,127.1382016,CAB285001422,구룡2통,1422,29,CAB285000041,천안시누리별장애인종합복지관,2.7820865746275865
36.772002,127.142984,CAB285071808,구룡호두광장,71808,30,CAB285000041,천안시누리별장애인종합복지관,2.107511034342889
36.777626,127.143943,CAB285002126,청당2통(새텃마을),2126,31,CAB285000041,천안시누리별장애인종합복지관,1.825439804528723
36.779066,127.150322,CAB285071814,"청당한양수자인블루시티,청당서희스타힐스",71814,32,CAB285000041,천안시누리별장애인종합복지관,1.2392567803715688
36.778125,127.155794,CAB285071812,청당벽산블루밍 남문,71812,33,CAB285000041,천안시누리별장애인종합복지관,0.7879452653525539
36.779139,127.158642,CAB285071810,청당벽산블루밍,71810,34,CAB285000041,천안시누리별장애인종합복지관,0.5114749948922266
36.78110798,127.1593924,CAB285001767,청당벽산아파트,1767,35,CAB285000041,천안시종합사회복지관 부설 주간보호센터,0.4221998089326477
36.78284,127.165509,CAB285000736,원삼거리,736,36,CAB285000041,천안시종합사회복지관 부설 주간보호센터,0.21795874951636493
36.7869163,127.16508741,CAB285001951,천안박물관,1951,37,CAB285000041,휴브릿지주간보호센터,0.5986230134456466
36.79281465,127.16488075,CAB285001588,신성미소지움아파트,1588,38,CAB285000041,휴브릿지주간보호센터,0.2362084845525701
36.79891657,127.16379809,CAB285001991,홈플러스,1991,39,CAB285000041,휴브릿지주간보호센터,0.7905459207789421
36.7987691,127.1601093,CAB285071433,충무로사거리,2375,40,CAB285000041,휴브릿지주간보호센터,0.7945592842252004
36.7985872,127.1564345,CAB285000875,우성VIP 아파트,875,41,CAB285000041,천안시장애인희망일터,0.5657905024222913
36.79967502,127.15353677,CAB285000673,농협원성점,673,42,CAB285000041,천안시장애인희망일터,0.34091508384356684
36.80328294,127.15286073,CAB285000671,청과시장,671,43,CAB285000041,천안시장애인희망일터,0.07397424593089078
36.8054539,127.1524533,CAB285000670,버들육거리,670,44,CAB285000041,천안시장애인희망일터,0.31215972699818095
36.80858461,127.1525824,CAB285000878,중앙도서관,878,45,CAB285000041,편의시설지원센터,0.3711712791899775
36.81163128,127.15293407,CAB285000680,천안역 필하우스 에듀시티,680,46,CAB285000041,편의시설지원센터,0.3209926406336607
36.81444863,127.15315039,CAB285000682,천안북중학교,682,47,CAB285000041,편의시설지원센터,0.5310457588033098
36.8174513,127.15298408,CAB285000684,신안파출소,684,48,CAB285000041,편의시설지원센터,0.8415948691014996
36.8187607,127.1556582,CAB285000685,종합터미널,685,49,CAB285000041,편의시설지원센터,0.9397525654260679
36.819457,127.159662,CAB285000706,나은필병원(대림한숲아파트),706,50,CAB285000041,편의시설지원센터,1.0633088834375743
36.8293063,127.16554241,CAB285001477,옹골부락,1477,51,CAB285000041,천안시 꽃밭,1.5712926315459452
36.8305713,127.1640326,CAB285001053,단국대 삼거리,1053,52,CAB285000041,천안시 꽃밭,1.4914229854641925
36.82985469,127.16212123,CAB285071555,신부동회차지,71555,53,CAB285000041,천안시 꽃밭,1.3037401514638338
36.81895798,127.15454074,CAB285000687,고속터미널,687,1,CAB285000043,천안시 꽃밭,0.8882844207943567
36.82101139,127.15219328,CAB285002085,신부청광아파트,2085,2,CAB285000043,천안시 꽃밭,0.5812347713863445
36.8227316,127.15265224,CAB285002084,동아태조아파트,2084,3,CAB285000043,천안시 꽃밭,0.4657557619437804
36.82615796,127.15308741,CAB285000982,역말오거리 천안희망초,982,4,CAB285000043,천안시 꽃밭,0.41001099906526817
36.828882,127.152548,CAB285010023,힐스테이트두정역,23,5,CAB285000043,천안시 꽃밭,0.5261352950303375
36.832555,127.151996,CAB285000978,e편한세상3차 두정역입구,978,6,CAB285000043,천안시 꽃밭,0.8546582667654992
36.835215,127.153745,CAB285071890,두정동 와마트,71890,7,CAB285000043,천안시 꽃밭,1.187121104185845
36.837684,127.156271,CAB285071851,e편한두정4차 아파트,71851,8,CAB285000043,천안시 꽃밭,1.5305809514992268
36.835254,127.153546,CAB285071891,두정동 와마트,71891,9,CAB285000043,천안시 꽃밭,1.1844087684950249
36.8358068,127.1517227,CAB285000976,두정역마을,976,10,CAB285000043,천안시 꽃밭,1.1936612262303508
36.84380965,127.15411075,CAB285001599,부성1동행정복지센터,1599,11,CAB285000043,천안시 꽃밭,2.1085608320017193
36.850056,127.155923,CAB285071915,공주대학교공대사거리,71915,12,CAB285000043,천안시장애인종합복지관,2.5367817223312983
36.85185128,127.15863908,CAB285001601,신당고등학교,1601,13,CAB285000043,천안시장애인종합복지관,2.846250506541365
36.85295498,127.15978564,CAB285001816,신당동코아루아파트,1816,14,CAB285000043,천안시장애인종합복지관,2.9972989948254014
36.85465098,127.16025652,CAB285001817,신당동,1817,15,CAB285000043,천안시장애인종합복지관,3.1356354357898586
36.8582732,127.1598751,CAB285071607,천안상업고등학교,71607,16,CAB285000043,천안시장애인종합복지관,3.353962207454627
36.8628127,127.1617061,CAB285001680,신당2통,1680,17,CAB285000043,천안시장애인종합복지관,3.8156458609043966
36.864337,127.157736,CAB285002141,태창빌라,2141,18,CAB285000043,천안시장애인종합복지관,3.701901632510462
36.85948462,127.14257741,CAB285001402,업성동입구,1402,19,CAB285000043,천안시장애인종합복지관,2.523652665875425
36.85780395,127.13618308,CAB285002277,서북경찰서,2277,20,CAB285000043,천안시장애인종합복지관,2.170625553483517
36.8592254,127.1350561,CAB285001800,원네스아파트,1800,21,CAB285000043,천안시장애인종합복지관,2.3085648436198216
36.8660071,127.1301154,CAB285001403,업성4통,1403,22,CAB285000043,천안시장애인종합복지관,3.0385799585059545
36.86582008,127.13006101,CAB285001729,업성4통,1729,23,CAB285000043,천안시장애인종합복지관,3.0179538071510845
36.8593736,127.1348759,CAB285001799,원네스아파트,1799,24,CAB285000043,천안시장애인종합복지관,2.322551278450744
36.8579918,127.1343406,CAB285001798,선바위,1798,25,CAB285000043,천안시장애인종합복지관,2.1638784822017403
36.8551708,127.1301362,CAB285001796,밤골,1796,26,CAB285000043,천안시장애인종합복지관,1.8345528448609953
36.853525,127.127287,CAB285071801,업성동 태양,71801,27,CAB285000043,천안시장애인종합복지관,1.6854902800529048
36.84999461,127.11811408,CAB285001603,롯데푸드,1603,28,CAB285000043,천안시장애인종합복지관,1.7132594172939948
36.85236462,127.11538241,CAB285000302,차암1통,302,29,CAB285000043,천안시장애인종합복지관,2.0717647829771484
36.85798562,127.10913828,CAB285010116,신갈리,1082,30,CAB285000043,천안시장애인종합복지관,2.90788367747655
36.8607477,127.1050776,CAB285001621,코리아웨코스다㈜,1621,31,CAB285000043,천안시장애인종합복지관,3.3788838534020456
36.86413633,127.10384241,CAB285000298,마정공단,298,32,CAB285000043,천안시장애인종합복지관,3.7322379750609187
36.86866501,127.10062841,CAB285000296,마정리,296,33,CAB285000043,천안시장애인종합복지관,4.30186717968254
36.874366,127.099854,CAB285071929,마정저수지,71929,34,CAB285000043,천안시장애인종합복지관,4.848932960724755
36.8793451,127.0995104,CAB285000295,마정교회,295,35,CAB285000043,천안시장애인종합복지관,5.327451954694353
36.88449,127.107505,CAB285071624,다나힐요양병원,71624,36,CAB285000043,드림파워텍,5.114763461494359
36.883841,127.109386,CAB285071815,첨단산업단지,0,37,CAB285000043,드림파워텍,4.979170521097447
36.88383,127.10995,CAB285071622,첨단산업단지,71622,1,CAB285000044,드림파워텍,4.932254156852598
36.88451,127.10669,CAB285071623,다나힐요양병원,71623,2,CAB285000044,드림파워텍,5.183118431719474
36.8794695,127.09934128,CAB285001081,마정교회,1081,3,CAB285000044,천안시장애인종합복지관,5.347153330412087
36.87443,127.099666,CAB285071928,마정저수지,71928,4,CAB285000044,천안시장애인종합복지관,4.864384200287067
36.8683375,127.10065186,CAB285000297,마정리,297,5,CAB285000044,천안시장애인종합복지관,4.272393157340392
36.86392598,127.10376114,CAB285000299,마정공단,299,6,CAB285000044,천안시장애인종합복지관,3.719285195415705
36.86074688,127.10488644,CAB285000300,코리아웨코스다㈜,300,7,CAB285000044,천안시장애인종합복지관,3.39054209894373
36.8578313,127.1091075,CAB285000301,신갈리(갈미),301,8,CAB285000044,천안시장애인종합복지관,2.8971077634726314
36.85232086,127.1152517,CAB285001604,차암1통,1604,9,CAB285000044,천안시장애인종합복지관,2.0761316602843447
36.84984025,127.1179884,CAB285001602,롯데푸드,1602,10,CAB285000044,천안시장애인종합복지관,1.708389841415131
36.853482,127.127389,CAB285071802,업성동 태양,71802,11,CAB285000044,천안시장애인종합복지관,1.6789547411280825
36.85508491,127.13025261,CAB285001795,밤골,1795,12,CAB285000044,천안시장애인종합복지관,1.8245061943275829
36.85789938,127.13443863,CAB285001797,선바위,1797,13,CAB285000044,천안시장애인종합복지관,2.1548367019008436
36.8592254,127.1350561,CAB285001800,원네스아파트,1800,14,CAB285000044,천안시장애인종합복지관,2.3085648436198216
36.8660071,127.1301154,CAB285001403,업성4통,1403,15,CAB285000044,천안시장애인종합복지관,3.0385799585059545
36.86582008,127.13006101,CAB285001729,업성4통,1729,16,CAB285000044,천안시장애인종합복지관,3.0179538071510845
36.8593736,127.1348759,CAB285001799,원네스아파트,1799,17,CAB285000044,천안시장애인종합복지관,2.322551278450744
36.85713795,127.13806074,CAB285000965,서북경찰서,965,18,CAB285000044,천안시장애인종합복지관,2.1397195647908642
36.85853298,127.14113574,CAB285000966,업성초등학교,966,19,CAB285000044,천안시장애인종합복지관,2.376456715109775
36.865131,127.156792,CAB285001682,서울사료,1682,20,CAB285000044,천안시장애인종합복지관,3.718298487577663
36.864251,127.157741,CAB285002142,태창빌라,2142,21,CAB285000044,천안시장애인종합복지관,3.6948262505582297
36.86274014,127.16156021,CAB285001681,신당2통,1681,22,CAB285000044,천안시장애인종합복지관,3.8007435853870684
36.858277,127.1596507,CAB285071606,천안상업고등학교,71606,23,CAB285000044,천안시장애인종합복지관,3.3390737301264846
36.8546282,127.1600719,CAB285071605,신당동,71605,24,CAB285000044,천안시장애인종합복지관,3.1206657105553828
36.8530268,127.1596224,CAB285071608,신당동코아루아파트,71608,25,CAB285000044,천안시장애인종합복지관,2.989231515180045
36.85169318,127.15828336,CAB285001600,신당고등학교,1600,26,CAB285000044,천안시장애인종합복지관,2.8100646734099253
36.850121,127.15581,CAB285071916,공주대학교공대사거리,71916,27,CAB285000044,천안시장애인종합복지관,2.5316858315044035
36.84916294,127.15521908,CAB285000973,공주대공과대학,973,28,CAB285000044,천안시장애인종합복지관,2.4336391649154123
36.835215,127.153745,CAB285071890,두정동 와마트,71890,29,CAB285000044,천안시 꽃밭,1.187121104185845
36.837624,127.156427,CAB285071850,e편한두정4차 아파트,71850,30,CAB285000044,천안시 꽃밭,1.530892936855216
36.835254,127.153546,CAB285071891,두정동 와마트,71891,31,CAB285000044,천안시 꽃밭,1.1844087684950249
36.83357217,127.15154697,CAB285002086,두정역푸르지오 동문,2086,32,CAB285000044,천안시 꽃밭,0.9493801170415814
36.83139281,127.15181036,CAB285000979,두정역입구,979,33,CAB285000044,천안시 꽃밭,0.7286153241152917
36.82884583,127.15221516,CAB285000980,이안아파트 코아루아파트,980,34,CAB285000044,천안시 꽃밭,0.5036710971817575
36.82691798,127.15271241,CAB285000981,역말오거리 천안희망초,981,35,CAB285000044,천안시 꽃밭,0.4055210170108197
